,instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
47914,68689.0,6 Dogs,Flossing,54.0,0.0677,0.8190000000000001,-1.0,0.386,0.736,C,0.0988,-10.295,Major,0.0751,141.04399999999998,4-Apr,0.1159999999999999,Hip-Hop
26751,86328.0,6 Dogs,Flossing,54.0,0.0677,0.8190000000000001,194116.0,0.386,0.736,C,0.0988,-10.295,Major,0.0751,141.04399999999998,4-Apr,0.1159999999999999,Rap
47577,89969.0,6 Dogs,Think A Lot,54.0,0.762,0.685,133732.0,0.385,0.0,G#,0.0891,-10.584,Major,0.0714,140.007,4-Apr,0.308,Hip-Hop
27351,84461.0,6 Dogs,Think A Lot,54.0,0.762,0.685,133732.0,0.385,0.0,G#,0.0891,-10.584,Major,0.0714,140.007,4-Apr,0.308,Rap
15461,59280.0,6LACK,Sorry,59.0,0.725,0.423,210177.0,0.43,0.000574,G#,0.132,-11.475,Major,0.231,84.273,3-Apr,0.324,Alternative
25946,86029.0,6LACK,PRBLMS,76.0,0.0307,0.417,246773.0,0.58,1.45e-06,A,0.179,-4.574,Major,0.207,68.58,5-Apr,0.139,Rap
18485,30076.0,6LACK,Disconnect,57.0,0.5760000000000001,0.457,265883.0,0.337,9.27e-06,F#,0.19,-10.825,Minor,0.166,66.933,3-Apr,0.184,Alternative
46697,24521.0,6LACK,Let Her Go,69.0,0.586,0.758,177172.0,0.62,7.8e-05,F,0.187,-7.079,Minor,0.0846,156.017,4-Apr,0.4039999999999999,Hip-Hop
45264,26852.0,6LACK,Seasons (feat. Khalid),73.0,0.7040000000000001,0.605,250001.0,0.335,0.0075599999999999,C,0.127,-10.49,Major,0.309,141.839,4-Apr,0.455,Hip-Hop
45040,87933.0,6LACK,Pretty Little Fears (feat. J. Cole),82.0,0.711,0.611,240342.0,0.466,0.000264,A,0.0847,-11.361,Major,0.372,192.08,4-Apr,0.223,Hip-Hop
27151,75483.0,6LACK,Switch - DEVAULT Remix,57.0,0.0253,0.347,229481.0,0.836,5.7e-05,A,0.305,-6.144,Minor,0.363,86.397,4-Apr,0.1369999999999999,Rap
29223,47733.0,6LACK,Let Her Go,69.0,0.586,0.758,177172.0,0.62,7.8e-05,F,0.187,-7.079,Minor,0.0846,156.017,4-Apr,0.4039999999999999,Rap
27132,63055.0,6LACK,In Between (feat. BANKS) - Bonus,59.0,0.619,0.545,205500.0,0.573,0.0040799999999999,F,0.104,-6.007000000000001,Major,0.246,118.07,3-Apr,0.344,Rap
19080,88234.0,6LACK,Nonchalant,63.0,0.337,0.569,183265.0,0.3779999999999999,8.690000000000001e-05,B,0.128,-12.359000000000002,Minor,0.413,80.428,4-Apr,0.0617,Alternative
15172,85134.0,6LACK,In Between (feat. BANKS) - Bonus,53.0,0.619,0.545,205500.0,0.573,0.0040799999999999,F,0.104,-6.007000000000001,Major,0.246,118.07,3-Apr,0.344,Alternative
46308,86473.0,6LACK,Ex Calling,73.0,0.00561,0.773,-1.0,0.564,1.99e-05,C#,0.213,-7.241,Major,0.249,155.976,4-Apr,0.0588,Hip-Hop
15128,21107.0,6LACK,Ex Calling,67.0,0.00561,0.773,-1.0,0.564,1.99e-05,C#,0.213,-7.241,Major,0.249,155.976,4-Apr,0.0588,Alternative
15092,29705.0,6LACK,Pretty Little Fears (feat. J. Cole),74.0,0.711,0.611,-1.0,0.466,0.000264,A,0.0847,-11.361,Major,0.372,?,4-Apr,0.223,Alternative
48535,52941.0,6LACK,Loaded Gun,67.0,0.113,0.643,198442.0,0.545,1.82e-05,C#,0.124,-6.526,Minor,0.0895,128.023,4-Apr,0.286,Hip-Hop
47160,29392.0,6LACK,Switch,75.0,0.0427,0.664,207071.0,0.664,0.00489,G,0.104,-6.104,Major,0.0393,176.678,4-Apr,0.19,Hip-Hop
45955,62082.0,6LACK,PRBLMS,76.0,0.0307,0.417,246773.0,0.58,1.45e-06,A,0.179,-4.574,Major,0.207,68.58,5-Apr,0.139,Hip-Hop
49983,81149.0,6LACK,Disconnect,65.0,0.5760000000000001,0.457,265883.0,0.337,9.27e-06,F#,0.19,-10.825,Minor,0.166,66.933,3-Apr,0.184,Hip-Hop
17925,38794.0,6LACK,Switch - DEVAULT Remix,52.0,0.0253,0.347,229481.0,0.836,5.7e-05,A,0.305,-6.144,Minor,0.363,86.397,4-Apr,0.1369999999999999,Alternative
19039,54989.0,6LACK,Seasons (feat. Khalid),67.0,0.7040000000000001,0.605,-1.0,0.335,0.0075599999999999,C,0.127,-10.49,Major,0.309,141.839,4-Apr,0.455,Alternative
26777,40722.0,6LACK,Cutting Ties,68.0,0.0099,0.7879999999999999,261703.0,0.601,2.3e-05,F,0.105,-6.672999999999999,Major,0.0413,139.92600000000002,4-Apr,0.242,Rap
26727,29751.0,6LACK,Switch,75.0,0.0427,0.664,207071.0,0.664,0.00489,G,0.104,-6.104,Major,0.0393,176.678,4-Apr,0.19,Rap
18039,52840.0,6LACK,PRBLMS,71.0,0.0307,0.417,246773.0,0.58,1.45e-06,A,0.179,-4.574,Major,0.207,68.58,5-Apr,0.139,Alternative
26397,76544.0,6LACK,Learn Ya,61.0,0.509,0.416,215680.0,0.527,0.00312,C,0.1119999999999999,-8.692,Minor,0.331,81.57600000000001,4-Apr,0.2019999999999999,Rap
15129,25725.0,6LACK,Cutting Ties,62.0,0.0099,0.7879999999999999,261703.0,0.601,2.3e-05,F,0.105,-6.672999999999999,Major,0.0413,139.92600000000002,4-Apr,0.242,Alternative
25840,27995.0,6LACK,Seasons (feat. Khalid),73.0,0.7040000000000001,0.605,250001.0,0.335,0.0075599999999999,C,0.127,-10.49,Major,0.309,?,4-Apr,0.455,Rap
28233,67472.0,6LACK,Loaded Gun,67.0,0.113,0.643,198442.0,0.545,1.82e-05,C#,0.124,-6.526,Minor,0.0895,128.023,4-Apr,0.286,Rap
48377,78840.0,6LACK,MTFU,56.0,0.321,0.467,208320.0,0.488,2.81e-05,A#,0.148,-10.181,Minor,0.198,111.838,3-Apr,0.267,Hip-Hop
26128,39439.0,6LACK,Pretty Little Fears (feat. J. Cole),82.0,0.711,0.611,240342.0,0.466,0.000264,A,0.0847,-11.361,Major,0.372,192.08,4-Apr,0.223,Rap
27706,47030.0,6LACK,MTFU,56.0,0.321,0.467,208320.0,0.488,2.81e-05,A#,0.148,-10.181,Minor,0.198,111.838,3-Apr,0.267,Rap
19162,48549.0,6LACK,One Way (feat. T-Pain) - Bonus,61.0,0.73,0.425,286957.0,0.406,3.59e-06,E,0.107,-8.911,Minor,0.176,184.06099999999998,4-Apr,0.124,Alternative
47221,55600.0,6LACK,In Between (feat. BANKS) - Bonus,59.0,0.619,0.545,205500.0,0.573,0.0040799999999999,F,0.104,-6.007000000000001,Major,0.246,?,3-Apr,0.344,Hip-Hop
19179,54462.0,6LACK,MTFU,50.0,0.321,0.467,208320.0,0.488,2.81e-05,A#,0.148,-10.181,Minor,0.198,111.838,3-Apr,0.267,Alternative
47693,83585.0,6LACK,Learn Ya,61.0,0.509,0.416,215680.0,0.527,0.00312,C,0.1119999999999999,-8.692,Minor,0.331,81.57600000000001,4-Apr,0.2019999999999999,Hip-Hop
16100,81855.0,6LACK,Learn Ya,56.0,0.509,0.416,215680.0,0.527,0.00312,C,0.1119999999999999,-8.692,Minor,0.331,81.57600000000001,4-Apr,0.2019999999999999,Alternative
48797,53472.0,6LACK,Sorry,66.0,0.725,0.423,210177.0,0.43,0.000574,G#,0.132,-11.475,Major,0.231,84.273,3-Apr,0.324,Hip-Hop
26033,35361.0,6LACK,Ex Calling,73.0,0.00561,0.773,-1.0,0.564,1.99e-05,C#,0.213,-7.241,Major,0.249,155.976,4-Apr,0.0588,Rap
45096,49654.0,6LACK,Switch - DEVAULT Remix,57.0,0.0253,0.347,229481.0,0.836,5.7e-05,A,0.305,-6.144,Minor,0.363,86.397,4-Apr,0.1369999999999999,Hip-Hop
48763,27883.0,6LACK,Cutting Ties,68.0,0.0099,0.7879999999999999,-1.0,0.601,2.3e-05,F,0.105,-6.672999999999999,Major,0.0413,?,4-Apr,0.242,Hip-Hop
15710,61919.0,6LACK,Gettin' Old,56.0,0.4,0.743,-1.0,0.4,0.0003109999999999,B,0.111,-12.369000000000002,Major,0.0625,80.01,4-Apr,0.2289999999999999,Alternative
45025,75390.0,6LACK,One Way (feat. T-Pain) - Bonus,66.0,0.73,0.425,286957.0,0.406,3.59e-06,E,0.107,-8.911,Minor,0.176,184.06099999999998,4-Apr,0.124,Hip-Hop
46276,78323.0,6LACK,Gettin' Old,62.0,0.4,0.743,215000.0,0.4,0.0003109999999999,B,0.111,-12.369000000000002,Major,0.0625,80.01,4-Apr,0.2289999999999999,Hip-Hop
28311,71485.0,6LACK,Nonchalant,71.0,0.337,0.569,183265.0,0.3779999999999999,8.690000000000001e-05,B,0.128,-12.359000000000002,Minor,0.413,80.428,4-Apr,0.0617,Rap
45872,25525.0,88GLAM,Lavish,59.0,0.2019999999999999,0.6970000000000001,174000.0,0.57,0.0,F,0.113,-6.488,Minor,0.129,160.035,4-Apr,0.422,Hip-Hop
46432,25764.0,88GLAM,Racks (feat. Gunna),59.0,0.31,0.7440000000000001,208520.0,0.478,0.0,C#,0.107,-6.295,Minor,0.0524,122.03299999999999,4-Apr,0.247,Hip-Hop
46319,36427.0,88GLAM,Lil Boat (feat. Lil Yachty) - Remix,56.0,0.0207,0.782,-1.0,0.6779999999999999,3.22e-06,F#,0.103,-4.737,Minor,0.0968,150.107,4-Apr,0.5760000000000001,Hip-Hop
29944,68488.0,88GLAM,Lavish,59.0,0.2019999999999999,0.6970000000000001,174000.0,0.57,0.0,F,0.113,-6.488,Minor,0.129,160.035,4-Apr,0.422,Rap
28995,66383.0,88GLAM,Racks (feat. Gunna),59.0,0.31,0.7440000000000001,208520.0,0.478,0.0,C#,0.107,-6.295,Minor,0.0524,122.03299999999999,4-Apr,0.247,Rap
47553,21955.0,88GLAM,Kitchen Witch,56.0,0.298,0.632,180000.0,0.742,0.0,G#,0.433,-7.041,Major,0.0846,160.037,4-Apr,0.657,Hip-Hop
29252,89087.0,88GLAM,Lil Boat (feat. Lil Yachty) - Remix,56.0,0.0207,0.782,244827.0,0.6779999999999999,3.22e-06,F#,0.103,-4.737,Minor,0.0968,?,4-Apr,0.5760000000000001,Rap
29298,65186.0,88GLAM,Kitchen Witch,56.0,0.298,0.632,180000.0,0.742,0.0,G#,0.433,-7.041,Major,0.0846,160.037,4-Apr,0.657,Rap
25973,23245.0,88GLAM,Cake,65.0,0.372,0.775,211862.0,0.539,8.11e-06,F,0.225,-4.303,Major,0.0881,144.966,4-Apr,0.624,Rap
45364,40626.0,88GLAM,Cake,65.0,0.372,0.775,211862.0,0.539,8.11e-06,F,0.225,-4.303,Major,0.0881,144.966,4-Apr,0.624,Hip-Hop
39110,31615.0,A Perfect Circle,Disillusioned,59.0,0.155,0.2269999999999999,353708.0,0.634,0.00029,F,0.345,-6.347,Major,0.04,81.918,4-Apr,0.152,Rock
17978,20961.0,A Perfect Circle,"So Long, And Thanks For All The Fish",52.0,0.00144,0.5,266093.0,0.873,0.0613,D,0.0715,-3.869,Major,0.0369,130.048,4-Apr,0.325,Alternative
39945,52193.0,A Perfect Circle,"So Long, And Thanks For All The Fish",58.0,0.00144,0.5,266093.0,0.873,0.0613,D,0.0715,-3.869,Major,0.0369,130.048,4-Apr,0.325,Rock
15217,66361.0,A Perfect Circle,Eat The Elephant,48.0,0.437,0.415,313640.0,0.527,0.0726,C,0.106,-8.8,Major,0.0332,200.00799999999998,4-Apr,0.33,Alternative
27767,50989.0,A Perfect Circle,The Doomed,60.0,0.0477,0.367,281781.0,0.903,0.00124,E,0.235,-5.956,Minor,0.175,106.329,3-Apr,0.239,Rap
17852,76381.0,A Perfect Circle,Disillusioned,53.0,0.155,0.2269999999999999,353708.0,0.634,0.00029,F,0.345,-6.347,Major,0.04,81.918,4-Apr,0.152,Alternative
36229,20393.0,A Perfect Circle,Passive,59.0,0.0011099999999999,0.445,250173.0,0.71,0.0103,F,0.0982,-6.204,Major,0.0344,?,4-Apr,0.1169999999999999,Rock
18399,72203.0,A Perfect Circle,Weak And Powerless,54.0,0.000172,0.483,195133.0,0.841,0.861,C#,0.108,-7.494,Minor,0.0523,159.747,3-Apr,0.129,Alternative
38208,32443.0,A Perfect Circle,The Doomed,60.0,0.0477,0.367,281781.0,0.903,0.00124,E,0.235,-5.956,Minor,0.175,106.329,3-Apr,0.239,Rock
38723,53204.0,A Perfect Circle,Eat The Elephant,54.0,0.437,0.415,313640.0,0.527,0.0726,C,0.106,-8.8,Major,0.0332,200.00799999999998,4-Apr,0.33,Rock
18629,67195.0,A Perfect Circle,Passive,55.0,0.0011099999999999,0.445,250173.0,0.71,0.0103,F,0.0982,-6.204,Major,0.0344,86.875,4-Apr,0.1169999999999999,Alternative
17224,63727.0,A Perfect Circle,Pet,52.0,0.00212,0.541,274333.0,0.8059999999999999,0.436,G#,0.291,-4.973,Major,0.0483,140.15,4-Apr,0.3339999999999999,Alternative
38131,65678.0,A Perfect Circle,Pet,56.0,0.00212,0.541,274333.0,0.8059999999999999,0.436,G#,0.291,-4.973,Major,0.0483,140.15,4-Apr,0.3339999999999999,Rock
37133,51696.0,A Perfect Circle,Weak And Powerless,58.0,0.000172,0.483,195133.0,0.841,0.861,C#,0.108,-7.494,Minor,0.0523,159.747,3-Apr,0.129,Rock
36889,74094.0,A Perfect Circle,Judith,67.0,3.32e-05,0.365,247267.0,0.894,0.171,B,0.267,-4.682,Minor,0.0572,?,3-Apr,0.31,Rock
18542,56966.0,A Perfect Circle,Judith,63.0,3.32e-05,0.365,247267.0,0.894,0.171,B,0.267,-4.682,Minor,0.0572,82.305,3-Apr,0.31,Alternative
18617,75584.0,A Tribe Called Quest,Excursions,52.0,0.386,0.885,234627.0,0.608,0.0118,B,0.319,-10.809,Major,0.1689999999999999,95.74799999999999,4-Apr,0.7070000000000001,Alternative
11325,64049.0,A Tribe Called Quest,Award Tour,64.0,0.00308,0.812,-1.0,0.6,8.38e-06,G,0.173,-9.414,Major,0.254,97.338,4-Apr,0.555,Jazz
45052,78309.0,A Tribe Called Quest,Steve Biko (Stir It Up),53.0,0.0109,0.853,191533.0,0.494,0.000884,A#,0.205,-10.911,Minor,0.201,95.28399999999999,4-Apr,0.341,Hip-Hop
11428,47423.0,A Tribe Called Quest,Electric Relaxation,67.0,0.184,0.866,226133.0,0.534,0.266,B,0.0929,-9.201,Major,0.2289999999999999,98.243,4-Apr,0.841,Jazz
46937,25247.0,A Tribe Called Quest,Electric Relaxation,67.0,0.184,0.866,226133.0,0.534,0.266,B,0.0929,-9.201,Major,0.2289999999999999,?,4-Apr,0.841,Hip-Hop
11790,20834.0,A Tribe Called Quest,Butter,51.0,0.0316,0.727,218773.0,0.38,0.0,G,0.342,-14.809,Major,0.335,?,4-Apr,0.455,Jazz
15279,52816.0,A Tribe Called Quest,Butter,46.0,0.0316,0.727,218773.0,0.38,0.0,G,0.342,-14.809,Major,0.335,92.05,4-Apr,0.455,Alternative
15095,23272.0,A Tribe Called Quest,Can I Kick It?,68.0,0.173,0.848,-1.0,0.6659999999999999,0.000699,C,0.129,-6.547000000000001,Major,0.2739999999999999,96.662,4-Apr,0.7440000000000001,Alternative
16564,75459.0,A Tribe Called Quest,Award Tour,60.0,0.00308,0.812,226440.0,0.6,8.38e-06,G,0.173,-9.414,Major,0.254,97.338,4-Apr,0.555,Alternative
48556,20787.0,A Tribe Called Quest,Whateva Will Be,54.0,0.253,0.795,172760.0,0.604,1.13e-05,F,0.6409999999999999,-6.124,Minor,0.331,92.51700000000001,4-Apr,0.71,Hip-Hop
13151,33638.0,A Tribe Called Quest,Find a Way,62.0,0.0352,0.773,203067.0,0.581,0.0,G#,0.485,-8.466000000000001,Major,0.432,94.09299999999999,4-Apr,0.711,Jazz
48372,34034.0,A Tribe Called Quest,Excursions,56.0,0.386,0.885,234627.0,0.608,0.0118,B,0.319,-10.809,Major,0.1689999999999999,95.74799999999999,4-Apr,0.7070000000000001,Hip-Hop
15908,81190.0,A Tribe Called Quest,I Left My Wallet in El Segundo,47.0,0.3829999999999999,0.8170000000000001,246827.0,0.825,0.0,G,0.0866,-6.481,Major,0.238,99.03200000000001,4-Apr,0.8809999999999999,Alternative
13532,29240.0,A Tribe Called Quest,Scenario - LP Mix,62.0,0.1119999999999999,0.795,250133.0,0.6,0.000171,D,0.111,-14.004,Major,0.341,101.78,4-Apr,0.633,Jazz
13651,83051.0,A Tribe Called Quest,Buggin' Out,58.0,0.114,0.887,217467.0,0.419,0.268,A#,0.129,-10.961,Minor,0.353,96.149,4-Apr,0.5760000000000001,Jazz
45404,54489.0,A Tribe Called Quest,Can I Kick It?,71.0,0.173,0.848,-1.0,0.6659999999999999,0.000699,C,0.129,-6.547000000000001,Major,0.2739999999999999,96.662,4-Apr,0.7440000000000001,Hip-Hop
19970,60815.0,A Tribe Called Quest,Find a Way,59.0,0.0352,0.773,203067.0,0.581,0.0,G#,0.485,-8.466000000000001,Major,0.432,94.09299999999999,4-Apr,0.711,Alternative
19196,52654.0,A Tribe Called Quest,Buggin' Out,54.0,0.114,0.887,217467.0,0.419,0.268,A#,0.129,-10.961,Minor,0.353,96.149,4-Apr,0.5760000000000001,Alternative
17765,31678.0,A Tribe Called Quest,Whateva Will Be,48.0,0.253,0.795,172760.0,0.604,1.13e-05,F,0.6409999999999999,-6.124,Minor,0.331,92.51700000000001,4-Apr,0.71,Alternative
19636,68673.0,A Tribe Called Quest,Scenario - LP Mix,57.0,0.1119999999999999,0.795,250133.0,0.6,0.000171,D,0.111,-14.004,Major,0.341,?,4-Apr,0.633,Alternative
25392,24649.0,A Tribe Called Quest,The Space Program,53.0,0.427,0.612,341040.0,0.705,0.0,C#,0.6579999999999999,-5.898,Major,0.352,101.876,4-Apr,0.5329999999999999,Rap
49080,67488.0,A Tribe Called Quest,The Space Program,53.0,0.427,0.612,341040.0,0.705,0.0,C#,0.6579999999999999,-5.898,Major,0.352,101.876,4-Apr,0.5329999999999999,Hip-Hop
12448,53641.0,A Tribe Called Quest,Can I Kick It?,71.0,0.173,0.848,251573.0,0.6659999999999999,0.000699,C,0.129,-6.547000000000001,Major,0.2739999999999999,96.662,4-Apr,0.7440000000000001,Jazz
19781,79188.0,A Tribe Called Quest,Steve Biko (Stir It Up),48.0,0.0109,0.853,-1.0,0.494,0.000884,A#,0.205,-10.911,Minor,0.201,95.28399999999999,4-Apr,0.341,Alternative
47178,69775.0,A Tribe Called Quest,Award Tour,64.0,0.00308,0.812,226440.0,0.6,8.38e-06,G,0.173,-9.414,Major,0.254,97.338,4-Apr,0.555,Hip-Hop
49898,76518.0,A Tribe Called Quest,I Left My Wallet in El Segundo,52.0,0.3829999999999999,0.8170000000000001,246827.0,0.825,0.0,G,0.0866,-6.481,Major,0.238,99.03200000000001,4-Apr,0.8809999999999999,Hip-Hop
49719,60314.0,A Tribe Called Quest,Find a Way,62.0,0.0352,0.773,203067.0,0.581,0.0,G#,0.485,-8.466000000000001,Major,0.432,94.09299999999999,4-Apr,0.711,Hip-Hop
28053,82295.0,A$AP Ferg,East Coast REMIX,60.0,0.0799,0.6779999999999999,335573.0,0.871,0.0,C#,0.369,-2.461,Minor,0.268,?,4-Apr,0.3289999999999999,Rap
46982,70907.0,A$AP Ferg,What Do You Do,61.0,0.358,0.8190000000000001,176867.0,0.713,1.63e-05,G#,0.0947,-5.622999999999999,Minor,0.304,152.016,4-Apr,0.506,Hip-Hop
49418,20421.0,A$AP Ferg,East Coast REMIX,60.0,0.0799,0.6779999999999999,335573.0,0.871,0.0,C#,0.369,-2.461,Minor,0.268,134.37,4-Apr,0.3289999999999999,Hip-Hop
26309,57319.0,A$AP Ferg,What Do You Do,61.0,0.358,0.8190000000000001,176867.0,0.713,1.63e-05,G#,0.0947,-5.622999999999999,Minor,0.304,152.016,4-Apr,0.506,Rap
25262,48011.0,A$AP Mob,Perry Aye,59.0,0.0483,0.919,146427.0,0.535,0.0,F,0.102,-5.944,Minor,0.093,117.95700000000001,4-Apr,0.1969999999999999,Rap
45802,66325.0,A$AP Mob,Walk On Water,63.0,0.0889,0.9,236227.0,0.532,0.0,C,0.0533,-5.516,Major,0.0744,?,4-Apr,0.5920000000000001,Hip-Hop
25942,29691.0,A$AP Mob,What Happens,53.0,0.324,0.583,219333.0,0.6859999999999999,0.0,D,0.132,-6.932,Major,0.392,144.607,4-Apr,0.743,Rap
47920,41717.0,A$AP Mob,Money Man,55.0,0.135,0.845,212120.0,0.735,0.0,C,0.147,-6.077000000000001,Major,0.302,129.993,4-Apr,0.45,Hip-Hop
25031,58185.0,A$AP Mob,Bahamas,56.0,0.135,0.586,195667.0,0.855,0.0,C#,0.754,-3.4810000000000003,Major,0.3229999999999999,80.105,4-Apr,0.5489999999999999,Rap
46492,80631.0,A$AP Mob,Perry Aye,59.0,0.0483,0.919,146427.0,0.535,0.0,F,0.102,-5.944,Minor,0.093,117.95700000000001,4-Apr,0.1969999999999999,Hip-Hop
46995,43214.0,A$AP Mob,FYBR (First Year Being Rich),56.0,0.1939999999999999,0.921,211840.0,0.442,6.11e-06,C#,0.0907,-6.347,Major,0.287,124.055,4-Apr,0.0552,Hip-Hop
49724,76607.0,A$AP Mob,Hella Hoes,58.0,0.302,0.633,211965.0,0.853,0.0,G#,0.152,-6.4910000000000005,Major,0.389,130.018,4-Apr,0.544,Hip-Hop
26828,23840.0,A$AP Mob,Money Man,55.0,0.135,0.845,212120.0,0.735,0.0,C,0.147,-6.077000000000001,Major,0.302,?,4-Apr,0.45,Rap
46426,28139.0,A$AP Mob,What Happens,53.0,0.324,0.583,219333.0,0.6859999999999999,0.0,D,0.132,-6.932,Major,0.392,144.607,4-Apr,0.743,Hip-Hop
28474,83693.0,A$AP Mob,FYBR (First Year Being Rich),56.0,0.1939999999999999,0.921,211840.0,0.442,6.11e-06,C#,0.0907,-6.347,Major,0.287,?,4-Apr,0.0552,Rap
49487,52660.0,A$AP Mob,London Town,52.0,0.332,0.618,162493.0,0.61,0.0,A,0.108,-7.812,Minor,0.39,126.016,4-Apr,0.529,Hip-Hop
45150,38806.0,A$AP Mob,Put That On My Set,57.0,0.113,0.752,201080.0,0.547,0.000249,C#,0.107,-8.555,Major,0.0787,111.962,4-Apr,0.161,Hip-Hop
29914,24160.0,A$AP Mob,Walk On Water,63.0,0.0889,0.9,236227.0,0.532,0.0,C,0.0533,-5.516,Major,0.0744,140.023,4-Apr,0.5920000000000001,Rap
48555,78787.0,A$AP Mob,Bahamas,56.0,0.135,0.586,195667.0,0.855,0.0,C#,0.754,-3.4810000000000003,Major,0.3229999999999999,80.105,4-Apr,0.5489999999999999,Hip-Hop
26870,58488.0,A$AP Mob,Hella Hoes,58.0,0.302,0.633,-1.0,0.853,0.0,G#,0.152,-6.4910000000000005,Major,0.389,130.018,4-Apr,0.544,Rap
29041,20251.0,A$AP Mob,London Town,52.0,0.332,0.618,162493.0,0.61,0.0,A,0.108,-7.812,Minor,0.39,126.016,4-Apr,0.529,Rap
26219,53504.0,A$AP Mob,Put That On My Set,57.0,0.113,0.752,201080.0,0.547,0.000249,C#,0.107,-8.555,Major,0.0787,111.962,4-Apr,0.161,Rap
46410,57232.0,A$AP Rocky,Peso,59.0,0.1669999999999999,0.527,170307.0,0.831,0.0,A#,0.0861,-6.876,Minor,0.27,140.017,4-Apr,0.584,Hip-Hop
27617,74242.0,A$AP Rocky,Buck Shots,64.0,0.325,0.433,167813.0,0.85,0.0,A#,0.356,-5.79,Minor,0.416,159.95600000000002,4-Apr,0.58,Rap
48144,39034.0,A$AP Rocky,Electric Body,65.0,0.492,0.897,255253.0,0.598,0.0014,D,0.0646,-7.164,Major,0.0466,?,4-Apr,0.528,Hip-Hop
29287,83810.0,A$AP Rocky,Long Live A$AP,61.0,0.5870000000000001,0.726,289587.0,0.8240000000000001,1.11e-06,C,0.113,-5.011,Minor,0.347,129.96,4-Apr,0.384,Rap
26963,26609.0,A$AP Rocky,Bad Company (feat. BlocBoy JB),69.0,0.0679,0.901,183809.0,0.529,0.0,G#,0.536,-7.94,Major,0.413,144.941,4-Apr,0.3429999999999999,Rap
26910,72206.0,A$AP Rocky,Max B,55.0,0.547,0.562,241133.0,0.3939999999999999,0.0,F,0.3829999999999999,-9.536,Major,0.239,76.277,4-Apr,0.292,Rap
29218,48720.0,A$AP Rocky,Brotha Man,60.0,0.52,0.573,216080.0,0.3979999999999999,0.0,F,0.113,-9.372,Minor,0.114,124.073,5-Apr,0.436,Rap
48293,82881.0,A$AP Rocky,Max B,55.0,0.547,0.562,241133.0,0.3939999999999999,0.0,F,0.3829999999999999,-9.536,Major,0.239,76.277,4-Apr,0.292,Hip-Hop
49083,45125.0,A$AP Rocky,Buck Shots,64.0,0.325,0.433,167813.0,0.85,0.0,A#,0.356,-5.79,Minor,0.416,159.95600000000002,4-Apr,0.58,Hip-Hop
29421,54986.0,A$AP Rocky,I Come Apart (feat. Florence Welch),54.0,0.517,0.589,217920.0,0.616,9.33e-06,C#,0.123,-3.401,Minor,0.0987,83.93700000000001,4-Apr,0.305,Rap
47229,42092.0,A$AP Rocky,Distorted Records,63.0,0.1369999999999999,0.655,140133.0,0.8690000000000001,2.36e-05,C#,0.312,-4.343999999999999,Minor,0.212,135.763,4-Apr,0.0815,Hip-Hop
49644,57719.0,A$AP Rocky,Wild for the Night (feat. Skrillex & Birdy Nam Nam),69.0,0.0483,0.759,212640.0,0.8490000000000001,0.0,D,0.121,-4.234,Major,0.335,?,4-Apr,0.6809999999999999,Hip-Hop
27093,53983.0,A$AP Rocky,Electric Body,65.0,0.492,0.897,255253.0,0.598,0.0014,D,0.0646,-7.164,Major,0.0466,119.96600000000001,4-Apr,0.528,Rap
27933,50930.0,A$AP Rocky,Goldie,66.0,0.225,0.6970000000000001,192067.0,0.848,4.61e-05,A#,0.493,-4.953,Minor,0.249,81.956,4-Apr,0.733,Rap
49656,47597.0,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),70.0,0.0122,0.489,126960.0,0.718,0.0,F#,0.0546,-5.989,Major,0.11,207.986,4-Apr,0.0568,Hip-Hop
45667,37155.0,A$AP Rocky,Ghetto Symphony,60.0,0.288,0.499,237733.0,0.921,0.0,F#,0.482,-3.373,Major,0.435,150.505,4-Apr,0.497,Hip-Hop
46164,42804.0,A$AP Rocky,Changes,63.0,0.47,0.478,314653.0,0.326,0.000218,D#,0.3229999999999999,-10.992,Major,0.0693,137.029,4-Apr,0.34,Hip-Hop
28273,28444.0,A$AP Rocky,Distorted Records,63.0,0.1369999999999999,0.655,140133.0,0.8690000000000001,2.36e-05,C#,0.312,-4.343999999999999,Minor,0.212,135.763,4-Apr,0.0815,Rap
29854,68945.0,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),70.0,0.0122,0.489,126960.0,0.718,0.0,F#,0.0546,-5.989,Major,0.11,207.986,4-Apr,0.0568,Rap
48009,46818.0,A$AP Rocky,Bad Company (feat. BlocBoy JB),69.0,0.0679,0.901,-1.0,0.529,0.0,G#,0.536,-7.94,Major,0.413,144.941,4-Apr,0.3429999999999999,Hip-Hop
26781,45382.0,A$AP Rocky,Multiply,60.0,0.079,0.904,-1.0,0.7829999999999999,0.0,C,0.149,-4.475,Major,0.145,114.95200000000001,4-Apr,0.176,Rap
26821,27695.0,A$AP Rocky,Purple Swag,59.0,0.0457,0.611,118560.0,0.5710000000000001,0.0,D,0.127,-8.833,Major,0.1669999999999999,115.01,4-Apr,0.35,Rap
